(500,500,3) * * * * 1.39 22220 22220 22220 22220 1.044806359059 1.044806359059 1.044806359059 1.044806359059
(500,1500,3) * * * * 1.1 32870 32870 32870 32870 1.121437457274 1.121437457274 1.121437457274 1.121437457274
(500,2500,3) * * * * 1.82 30617 30617 30617 30617 1.013820434604 1.013820434604 1.013820434604 1.013820434604
(500,3500,3) * * * * 1.49 25702 25702 25702 25702 1.167498605382 1.167498605382 1.167498605382 1.167498605382
(500,4500,3) * * * * 1 35328 35328 35328 35328 1.010892141596 1.010892141596 1.010892141596 1.010892141596
(500,5500,3) * * * * 1.97 19763 19763 19763 19763 1.138785142468 1.138785142468 1.138785142468 1.138785142468
(500,6500,3) * * * * 1.99 37990 37990 37990 37990 1.061301514043 1.061301514043 1.061301514043 1.061301514043
(1500,500,3) * * * * 1.25 21606 21606 21606 21606 1.149686863883 1.149686863883 1.149686863883 1.149686863883
(1500,1500,3) * * * * 1.34 18944 18944 18944 18944 1.192815823534 1.192815823534 1.192815823534 1.192815823534
(1500,2500,3) * * * * 1.06 20787 20787 20787 20787 1.057263096552 1.057263096552 1.057263096552 1.057263096552
(1500,3500,3) * * * * 1.97 21401 21401 21401 21401 1.119469893819 1.119469893819 1.119469893819 1.119469893819
(1500,4500,3) * * * * 1.33 19968 19968 19968 19968 1.122487966027 1.122487966027 1.122487966027 1.122487966027
(1500,5500,3) * * * * 1.99 26726 26726 26726 26726 1.118727861284 1.118727861284 1.118727861284 1.118727861284
(1500,6500,3) * * * * 1.62 22016 22016 22016 22016 1.052385509824 1.052385509824 1.052385509824 1.052385509824
(2500,500,3) * * * * 1.35 29593 29593 29593 29593 1.191022311756 1.191022311756 1.191022311756 1.191022311756
(2500,1500,3) * * * * 1.23 33280 33280 33280 33280 1.094953821921 1.094953821921 1.094953821921 1.094953821921
(2500,2500,3) * * * * 1.26 25292 25292 25292 25292 1.170817646561 1.170817646561 1.170817646561 1.170817646561
(2500,3500,3) * * * * 1.42 25292 25292 25292 25292 1.142901062721 1.142901062721 1.142901062721 1.142901062721
(2500,4500,3) * * * * 1.26 28364 28364 28364 28364 1.066513020815 1.066513020815 1.066513020815 1.066513020815
(2500,5500,3) * * * * 1.02 28569 28569 28569 28569 1.164621585736 1.164621585736 1.164621585736 1.164621585736
(2500,6500,3) * * * * 1.54 20582 20582 20582 20582 74.819084863381 74.824279668576 74.824279668576 74.819084863381
(3500,500,3) 893psuej(0(91; 893psuej(0(91; * 893psuej(0(91; 1.93 19864.8 19864.8 21196 19864.8 84.62243589831475 84.62243589831475 1.177409608159 84.62243589831475
(3500,1500,3) * 893psuej(0(91; * * 1.12 20582 19250.8 20582 20582 1.120441846419 84.80888451662219 1.120441846419 1.120441846419
(3500,2500,3) * * * * 1.53 18534 18534 18534 18534 1.177529718315 1.177529718315 1.177529718315 1.177529718315
(3500,3500,3) * * * * 1.42 34918 34918 34918 34918 1.141581002388 1.141581002388 1.141581002388 1.141581002388
(3500,4500,3) 682dmkev(0(93; * * 682dmkev(0(93; 1.96 31129.0 35737 35737 31129.0 86.14651492364602 1.147798313471 1.147798313471 86.14651492364602
(3500,5500,3) 682dmkev(0(92; 682dmkev(0(93; 682dmkev(0(93; 682dmkev(0(93; 1.26 14540.0 9932.0 9932.0 5324.0 85.55501832500657 86.1788278488161 86.1788278488161 86.80263737262561
(3500,6500,3) * * * * 1.26 24268 24268 24268 24268 1.191655891554 1.191655891554 1.191655891554 1.191655891554
(4500,500,3) 233snmdt(0(93;893psuej(0(91; 233snmdt(0(93;893psuej(0(91; 233snmdt(0(93;893psuej(0(91; 233snmdt(0(93;893psuej(0(91; 1.96 15052.4 17510.0 15052.4 17510.0 95.40989084323942 95.42162553711698 95.40989084323942 95.42162553711698
(4500,1500,3) * * * * 1.77 36556 36556 36556 36556 1.09053245835 1.09053245835 1.09053245835 1.09053245835
(4500,2500,3) * * * * 1.61 20582 20582 20582 20582 1.125214711206 1.125214711206 1.125214711206 1.125214711206
(4500,3500,3) 182lagpq(3(55; 182lagpq(3(54; 182lagpq(3(54; 182lagpq(3(54; 1.12 24575.4 25906.6 27237.8 25906.6 76.995663428571 76.995663428571 76.995663428571 76.995663428571
(4500,4500,3) * * * * 1.61 26931 26931 26931 26931 1.067299215083 1.067299215083 1.067299215083 1.067299215083
(4500,5500,3) * * * * 1.59 28160 28160 28160 28160 1.135432972291 1.135432972291 1.135432972291 1.135432972291
(4500,6500,3) * * * * 1.93 32256 32256 32256 32256 1.065114745889 1.065114745889 1.065114745889 1.065114745889
(5500,500,3) * * * * 1.38 20172 20172 20172 20172 1.127422931113 1.127422931113 1.127422931113 1.127422931113
(5500,1500,3) * * * * 1.83 34304 34304 34304 34304 1.091466052732 1.091466052732 1.091466052732 1.091466052732
(5500,2500,3) * * * * 1.36 37785 37785 37785 37785 1.03574007303 1.03574007303 1.03574007303 1.03574007303
(5500,3500,3) * 182lagpq(3(54; 182lagpq(3(54; * 1.65 37376 36044.8 36044.8 37376 74.686181358852 74.680120752791 74.686181358852 74.680120752791
(5500,4500,3) * * * * 1.18 19353 19353 19353 19353 1.118293333196 1.118293333196 1.118293333196 1.118293333196
(5500,5500,3) * * * * 1.2 33280 33280 33280 33280 1.122265824962 1.122265824962 1.122265824962 1.122265824962
(5500,6500,3) * * * * 1.79 17920 17920 17920 17920 1.119121798605 1.119121798605 1.119121798605 1.119121798605
(6500,500,3) 936dgwnk(3(82; 936dgwnk(3(82; 936dgwnk(3(82; 936dgwnk(3(82; 1.76 17305.6 12902.4 12902.4 17305.6 75.956640180743 75.96402654438 75.96402654438 75.956640180743
(6500,1500,3) * * * * 1.15 37785 37785 37785 37785 1.133899622129 1.133899622129 1.133899622129 1.133899622129
(6500,2500,3) * * * * 1 34304 34304 34304 34304 1.091969502552 1.091969502552 1.091969502552 1.091969502552
(6500,3500,3) 59dynxc(0(106; 59dynxc(0(103; 59dynxc(0(103; 59dynxc(0(103; 1.39 2048.0 29696.0 29696.0 29696.0 99.82848064911363 96.19394827501291 96.19394827501291 96.19394827501291
(6500,4500,3) * * * * 1.6 28569 28569 28569 28569 1.079836755614 1.079836755614 1.079836755614 1.079836755614
(6500,5500,3) * * * * 1.87 35123 35123 35123 35123 1.092814334673 1.092814334673 1.092814334673 1.092814334673
(6500,6500,3) * * * * 1.9 21196 21196 21196 21196 1.179465438058 1.179465438058 1.179465438058 1.179465438058
(7500,500,3) * * * * 1.74 38195 38195 38195 38195 1.163176858441 1.163176858441 1.163176858441 1.163176858441
(7500,1500,3) * * * * 1.25 20787 20787 20787 20787 1.143738831256 1.143738831256 1.143738831256 1.143738831256
(7500,2500,3) * * * * 1.61 28160 28160 28160 28160 1.029043108448 1.029043108448 1.029043108448 1.029043108448
(7500,3500,3) * * * * 1.75 21606 21606 21606 21606 1.184701696467 1.184701696467 1.184701696467 1.184701696467
(7500,4500,3) * * * * 1.82 32665 32665 32665 32665 1.145705846692 1.145705846692 1.145705846692 1.145705846692
(7500,5500,3) * * * * 1.27 37990 37990 37990 37990 1.199780930544 1.199780930544 1.199780930544 1.199780930544
(7500,6500,3) * * * * 1.15 23859 23859 23859 23859 1.038395177887 1.038395177887 1.038395177887 1.038395177887
(8500,500,3) * * * * 1.26 24064 24064 24064 24064 1.17494395151 1.17494395151 1.17494395151 1.17494395151
(8500,1500,3) * * * * 1.48 24473 24473 24473 24473 1.040873656957 1.040873656957 1.040873656957 1.040873656957
(8500,2500,3) * * * * 1.33 36966 36966 36966 36966 1.126956317818 1.126956317818 1.126956317818 1.126956317818
(8500,3500,3) * * * * 1.77 24268 24268 24268 24268 69.482984847812 69.4784650738 69.4784650738 69.482984847812
(8500,4500,3) * * * * 1.62 25702 25702 25702 25702 1.171121563187 1.171121563187 1.171121563187 1.171121563187
(8500,5500,3) * * * * 1.68 35532 35532 35532 35532 1.16339060246 1.16339060246 1.16339060246 1.16339060246
(8500,6500,3) * * * * 1.58 29388 29388 29388 29388 1.118129141422 1.118129141422 1.118129141422 1.118129141422
